日期,農曆,白肉雞(1.75-1.95Kg),白肉雞(門市價高屏),雞蛋(產地),白肉雞(2.0Kg以上)
2014/06/25,廿八,30.3,31.8,25.5,30.3
2014/06/24,廿七,30.3,31.8,25.5,30.3
2014/06/23,廿六,30.3,31..8,28.5,30.3
2014/06/22,廿五,30,31.5,28.5,30
2014/06/21,夏至,30,31.5,28.5,30
2014/06/20,廿三,30,31.5,28.5,30
2014/06/19,廿二,30,31.5,28.5,30
2014/06/18,廿一,30,31.5,28.5,30
2014/06/17,二十,30,31.5,28.5,30
2014/06/16,十九,30,31.5,31.5,30
2014/06/15,十八,30,31.5,31.5,30
2014/06/14,十七,30,31.5,31.5,30
2014/06/13,十六,30,31.5,31.5,30
2014/06/12,十五,30,31.5,31.5,30
2014/06/11,十四,30,31.5,31.5,30
2014/06/10,十三,30,31.5,31.5,30
2014/06/09,十二,30,31.5,31.5,30
2014/06/08,十一,30,31.5,31.5,30
2014/06/07,初十,30,31.5,31.5,30
2014/06/06,'芒種,30,31.5,31.5,30
2014/06/05,初八,30,31.5,31.5,30
2014/06/04,初七,30,31.5,31.5,30
2014/06/03,初六,30,31.5,31.5,30
2014/06/02,初五,30,31.5,31.5,30
2014/06/01,初四,30,31.5,31.5,30
2014/05/31,初三,30,31.5,31.5,30
2014/05/30,初二,30,31.5,31.5,30
2014/05/29,初一,30,31.5,28.5,30
2014/05/28,三十,30,31.5,28.5,30
2014/05/27,廿九,30,31.5,28.5,30
2014/05/26,廿八,30,31.5,31.5,30
2014/05/25,廿七,30,31.5,31.5,30
2014/05/24,廿六,30,31.5,31.5,30
2014/05/23,廿五,30,31.5,31.5,30
2014/05/22,廿四,30,31.5,31.5,30
2014/05/21,廿三,30,31.5,31.5,30
2014/05/20,廿二,30,31.5,31.5,30
2014/05/19,廿一,30,31.5,31.5,30
2014/05/18,二十,30,31.5,31.5,30
2014/05/17,十九,30,31.5,31.5,30
2014/05/16,十八,30,31.5,31.5,30
2014/05/15,十七,30,31.5,31.5,30
2014/05/14,十六,30,31.5,31.5,30
2014/05/13,十五,30,31.5,28.5,30
2014/05/12,十四,30,31.5,28.5,30
2014/05/11,十三,30,31.5,28.5,30
2014/05/10,十二,30,31.5,28.5,30
2014/05/09,十一,30,31.5,28.5,30
2014/05/08,初十,30,31.5,28.5,30
2014/05/07,初九,30,31.5,28.5,30
2014/05/06,初八,30,31.5,28.5,30
2014/05/05,初七,30,31.5,28.5,30
2014/05/04,初六,30,31.5,28.5,30
2014/05/03,初五,30,31.5,28.5,30
2014/05/02,初四,30,31.5,28.5,30
2014/05/01,初三,30,31.5,28.5,30
2014/04/30,初二,30,31.5,28.5,30
2014/04/29,初一,30,31.5,28.5,30
2014/04/28,廿九,30,31.5,28.5,30
2014/04/27,廿八,29.8,31.3,28.5,29.8
2014/04/26,廿七,29.8,31.3,28.5,29.8
2014/04/25,廿六,29.8,31.3,28.5,29.8
2014/04/24,廿五,29.8,31.3,28.5,29.8
2014/04/23,廿四,29.8,31.3,28.5,29.8
2014/04/22,廿三,29.8,31.3,28.5,29.8
2014/04/21,廿二,29.5,31,28.5,29.5
2014/04/20,廿一,29.5,31,28.5,29.5
2014/04/19,二十,29.5,31,28.5,29.5
2014/04/18,十九,29.5,31,28.5,29.5
2014/04/17,十八,29.5,31,28.5,29.5
2014/04/16,十七,29.3,30.8,28.5,29.3
2014/04/15,十六,29.3,30.8,28.5,29.3
2014/04/14,十五,29.3,30.8,31.5,29.3
2014/04/13,十四,29.3,30.8,31.5,29.3
2014/04/12,十三,29.3,30.8,31.5,29.3
2014/04/11,十二,29.3,30.8,31.5,29.3
2014/04/10,十一,29,30.5,31.5,29
2014/04/09,初十,29,30.5,31.5,29
2014/04/08,初九,29,30.5,31.5,29
2014/04/07,初八,29,30.5,31.5,29
2014/04/06,初七,29,30.5,31.5,29
2014/04/05,初六,29,30.5,31.5,29
2014/04/04,初五,29,30.5,31.5,29
2014/04/03,初四,29,30.5,31.5,29
2014/04/02,初三,29,30.5,31.5,29
2014/04/01,初二,29,30.5,31.5,29
2014/03/31,初一,29,30.5,35.5,29
2014/03/30,三十,28.8,30.3,35.5,28.8
2014/03/29,二十九,28.8,30.3,35.5,28.8
2014/03/28,二十八,28.8,30.3,35.5,28.8
2014/03/27,二十七,28.8,30.3,35.5,28.8
2014/03/26,二十六,28.8,30.3,35.5,28.8
2014/03/25,二十五,28.8,30.3,35.5,28.8
2014/03/24,二十四,28.5,30,35.5,28.5
2014/03/23,二十三,28.5,30,35.5,28.5
2014/03/22,二十二,28.5,30,35.5,28.5
2014/03/21,二十一,28.5,30,35.5,28.5
2014/03/20,二十,28.5,30,35.5,28.5
2014/03/19,十九,28.5,30,35.5,28.5
2014/03/18,十八,28.5,30,33.5,28.5
2014/03/17,十七,28.5,30,33.5,28.5
2014/03/16,十六,28.3,29.8,33.5,28.3
2014/03/15,十五,28.3,29.8,33.5,28.3
2014/03/14,十四,28.3,29.8,33.5,28.3
2014/03/13,十三,28.3,29.8,33.5,28.3
2014/03/12,十二,28.3,29.8,33.5,28.3
2014/03/11,十一,28.3,29.8,31.5,28.3
2014/03/10,初十,28.3,29.8,31.5,28.3
2014/03/09,初九,28.3,29.8,31.5,28.3
2014/03/08,初八,28.3,29.8,31.5,28.3
2014/03/07,初七,28.3,29.8,31.5,28.3
2014/03/06,初六,28.3,29.8,31.5,28.3
2014/03/05,初五,28,29.5,31.5,28
2014/03/04,初四,28,29.5,29.5,28
2014/03/03,初三,28,29.5,29.5,28
2014/03/02,初二,28,29.5,29.5,28
2014/03/01,二月,28,29.5,29.5,28
2014/02/28,二十九,28,29.5,29.5,28
2014/02/27,二十八,28,29.5,29.5,28
2014/02/26,二十七,28,29.5,29.5,28
2014/02/25,二十六,28,29.5,29.5,28
2014/02/24,二十五,28,29.5,29.5,28
2014/02/23,二十四,28,29.5,29.5,28
2014/02/22,二十三,28,29.5,29.5,28
2014/02/21,二十二,28,29.5,29.5,28
2014/02/20,二十一,28,29.5,29.5,28
2014/02/19,二十,28,29.5,29.5,28
2014/02/18,十九,28,29.5,27.5,28
2014/02/17,十八,28,29.5,27.5,28
2014/02/16,十七,28,29.5,27.5,28
2014/02/15,十六,28,29.5,27.5,28
2014/02/14,十五,27.8,29.3,27.5,27.8
2014/02/13,十四,27.8,29.3,27.5,27.8
2014/02/12,十三,27.8,29.3,27.5,27.8
2014/02/11,十二,27.8,29.3,27.5,27.8
2014/02/10,十一,27.8,29.3,27.5,27.8
2014/02/09,初十,27.8,29.3,27.5,27.8
2014/02/08,初九,27.8,29.3,27.5,27.8
2014/02/07,初八,27.8,29.3,27.5,27.8
2014/02/06,初七,27.8,29.3,21.5,27.8
2014/02/05,初六,27.8,29.3,21.5,27.8
2014/02/04,初五,27.8,29.3,21.5,27.8
2014/02/03,初四,27.5,29,21.5,27.5
2014/02/02,初三,27.5,29,21.5,27.5
2014/02/01,初二,休市,休市,21.5,休市
2014/01/31,初一,休市,休市,21.5,休市
2014/01/30,三十,休市,休市,21.5,休市
2014/01/29,二十九,休市,休市,21.5,休市
2014/01/28,二十八,27.5,29,21.5,27.5
2014/01/27,二十七,27.5,29,21.5,27.5
2014/01/26,二十六,27.5,29,21.5,27.5
2014/01/25,二十五,27.5,29,21.5,27.5
2014/01/24,二十四,27.5,29,21.5,27.5
2014/01/23,二十三,27.5,29,24.5,27.5
2014/01/22,二十二,27.5,29,27.5,27.5
2014/01/21,二十一,27.5,29,27.5,27.5
2014/01/20,二十,27.5,29,29.5,27.5
2014/01/19,十九,27.5,29,29.5,27.5
2014/01/18,十八,27.5,29,29.5,27.5
2014/01/17,十七,27.5,29,29.5,27.5
2014/01/16,十六,27.5,29,29.5,27.5
2014/01/15,十五,27.5,29,29.5,27.5
2014/01/14,十四,27.5,29,29.5,27.5
2014/01/13,十三,27.5,28.7,29.5,27.5
2014/01/12,十二,27.5,28.7,29.5,27.5
2014/01/11,十一,27.5,28.7,29.5,27.5
2014/01/10,初十,27.5,28.7,29.5,27.5
2014/01/09,初九,27.5,28.7,29.5,27.5
2014/01/08,初八,27.5,28.7,29.5,27.5
2014/01/07,初七,27.5,28.7,29.5,27.5
2014/01/06,初六,27.5,28.7,29.5,27.5
2014/01/05,初五,27.5,28.7,29.5,27.5
2014/01/04,初四,27.5,28.7,29.5,27.5
2014/01/03,初三,27.5,28.7,29.5,27.5
2014/01/02,初二,27.5,28.7,29.5,27.5
2014/01/01,元旦,27.5,28.7,29.5,27.5
2013/12/31,二十九,27.5,28.7,27.5,27.5
2013/12/30,二十八,27.5,28.7,27.5,27.5
2013/12/29,二十七,27.5,28.7,27.5,27.5
2013/12/28,二十六,27.5,28.7,27.5,27.5
2013/12/27,二十五,27.5,28.7,27.5,27.5
2013/12/26,二十四,27.5,28.7,27.5,27.5
2013/12/25,二十三,27.5,28.7,27.5,27.5
2013/12/24,二十二,27.5,28.7,27.5,27.5
2013/12/23,二十一,27.5,28.7,27.5,27.5
2013/12/22,二十,27.5,28.7,27.5,27.5
2013/12/21,十九,27.5,28.7,27.5,27.5
2013/12/20,十八,27.5,28.7,27.5,27.5
2013/12/19,十七,27.3,28.5,27.5,27.3
2013/12/18,十六,27.3,28.5,27.5,27.3
2013/12/17,十五,27.3,28.5,27.5,27.3
2013/12/16,十四,27.3,28.5,27.5,27.3
2013/12/15,十三,27.3,28.5,27.5,27.3
2013/12/14,十二,27.3,28.5,27.5,27.3
2013/12/13,十一,27.3,28.5,27.5,27.3
2013/12/12,初十,27.3,28.5,27.5,27.3
2013/12/11,初九,27.3,28.5,27.5,27.3
2013/12/10,初八,27.3,28.5,24.5,27.3
2013/12/09,初七,27.3,28.5,24.5,27.3
2013/12/08,初六,27.3,28.5,24.5,27.3
2013/12/07,初五,27.3,28.5,24.5,27.3
2013/12/06,初四,27.3,28.5,24.5,27.3
2013/12/05,初三,27.3,28.5,24.5,27.3
2013/12/04,初二,27.3,28.8,24.5,27.3
2013/12/03,初一,27.3,28.8,21.5,27.3
2013/12/02,三十,27.3,28.8,21.5,27.3
2013/12/01,二十九,27.3,28.8,21.5,27.3
2013/11/30,二十八,27.3,28.8,21.5,27.3
2013/11/29,二十七,27.3,28.8,21.5,27.3
2013/11/28,二十六,27.3,28.8,21.5,27.3
2013/11/27,二十五,27.3,28.8,21.5,27.3
2013/11/26,二十四,27.3,28.8,21.5,27.3
2013/11/25,二十三,27.3,28.8,21.5,27.3
2013/11/24,二十二,27.3,28.8,21.5,27.3
2013/11/23,二十一,27.3,28.8,21.5,27.3
2013/11/22,二十,27.3,28.8,21.5,27.3
2013/11/21,十九,27.3,28.8,21.5,27.3
2013/11/20,十八,27.3,28.8,21.5,27.3
2013/11/19,十七,27.5,29,21.5,27.5
2013/11/18,十六,27.5,29,24.5,27.5
2013/11/17,十五,27.5,29,24.5,27.5
2013/11/16,十四,27.5,29,24.5,27.5
2013/11/15,十三,27.5,29,24.5,27.5
2013/11/14,十二,27.5,29,24.5,27.5
2013/11/13,十一,27.8,29.3,24.5,27.8
2013/11/12,初十,27.8,29.3,24.5,27.8
2013/11/11,初九,27.8,29.3,27.5,27.8
2013/11/10,初八,27.8,29.3,27.5,27.8
2013/11/09,初七,27.8,29.3,27.5,27.8
2013/11/08,初六,27.8,29.3,27.5,27.8
2013/11/07,初五,27.8,29.3,27.5,27.8
2013/11/06,初四,27.8,29.3,27.5,27.8
2013/11/05,初三,27.8,29.3,27.5,27.8
2013/11/04,初二,27.8,29.3,27.5,27.8
2013/11/03,初一,27.8,29.3,27.5,27.8
2013/11/02,二十九,27.8,29.3,27.5,27.8
2013/11/01,二十八,27.8,29.3,27.5,27.8
2013/10/31,二十七,27.8,29.3,27.5,27.8
2013/10/30,二十六,27.8,29.3,27.5,27.8
2013/10/29,二十五,27.8,29.3,24.5,27.8
2013/10/28,二十四,27.8,29.3,24.5,27.8
2013/10/27,二十三,27.8,29.3,24.5,27.8
2013/10/26,二十二,27.8,29.3,24.5,27.8
2013/10/25,二十一,27.8,29.3,24.5,27.8
2013/10/24,二十,27.8,29.3,24.5,27.8
2013/10/23,十九,27.8,29.3,24.5,27.8
2013/10/22,十八,27.8,29.3,24.5,27.8
2013/10/21,十七,27.8,29.3,24.5,27.8
2013/10/20,十六,27.8,29.3,24.5,27.8
2013/10/19,十五,27.8,29.3,24.5,27.8
2013/10/18,十四,27.8,29.3,24.5,27.8
2013/10/17,十三,27.8,29.3,24.5,27.8
2013/10/16,十二,27.8,29.3,24.5,27.8
2013/10/15,十一,27.8,29.3,21.5,27.8
2013/10/14,初十,27.8,29.3,21.5,27.8
2013/10/13,初九,27.8,29.3,21.5,27.8
2013/10/12,初八,27.8,29.3,21.5,27.8
2013/10/11,初七,27.8,29.3,21.5,27.8
2013/10/10,初六,27.8,29.3,21.5,27.8
2013/10/09,初五,27.8,29.3,21.5,27.8
2013/10/08,初四,27.8,29.3,21.5,27.8
2013/10/07,初三,27.8,29.3,21.5,27.8
2013/10/06,初二,27.8,29.3,21.5,28
2013/10/05,初一,27.8,29.3,21.5,28
2013/10/04,三十,27.8,29.3,21.5,28
2013/10/03,二十九,27.8,29.3,21.5,28
2013/10/02,二十八,27.8,29.3,21.5,28
2013/10/01,二十七,27.8,29.3,21.5,28
2013/09/30,二十六,27.8,29.3,24.5,28
2013/09/29,二十五,27.8,29.3,24.5,28
2013/09/28,二十四,27.8,29.3,24.5,28
2013/09/27,二十三,27.8,29.3,24.5,28
2013/09/26,二十二,27.8,29.3,24.5,28
2013/09/25,二十一,27.8,29.3,24.5,28
2013/09/24,二十,27.8,29.3,24.5,28
2013/09/23,十九,27.8,29.3,24.5,28
2013/09/22,十八,27.8,29.3,24.5,28
2013/09/21,十七,27.8,29.3,24.5,28
2013/09/20,十六,27.8,29.3,24.5,28
2013/09/19,十五,27.8,29.3,24.5,28
2013/09/18,十四,27.8,29.3,24.5,28
2013/09/17,十三,27.8,29.3,24.5,28
2013/09/16,十二,27.8,29.3,27.5,28
2013/09/15,十一,27.8,29.3,27.5,28
2013/09/14,初十,27.8,29.3,27.5,28
2013/09/13,初九,27.8,29.3,27.5,28
2013/09/12,初八,27.8,29.3,27.5,28
2013/09/11,初七,27.8,29.3,27.5,28
2013/09/10,初六,27.8,29.3,27.5,28
2013/09/09,初五,27.8,29.3,27.5,28
2013/09/08,初四,27.8,29.3,27.5,28
2013/09/07,初三,27.8,29.3,27.5,28
2013/09/06,初二,27.8,29.3,27.8,28
2013/09/05,初一,27.8,29.3,27.5,28
2013/09/04,二十九,28,29.5,27.5,28.2
2013/09/03,二十八,28,29.5,24.5,28.2
2013/09/02,二十七,28,29.5,24.5,28.2
2013/09/01,二十六,28,29.5,24.5,28.2
2013/08/31,二十五,28,29.5,24.5,28.2
2013/08/30,二十四,28,29.5,24.5,28.2
2013/08/29,二十三,28,29.5,24.5,28.2
2013/08/28,二十二,28,29.5,24.5,28.2
2013/08/27,二十一,28,29.5,21.5,28.2
2013/08/26,二十,28,29.5,21.5,28.2
2013/08/25,十九,27.8,29.3,21.5,28
2013/08/24,十八,27.8,29.3,21.5,28
2013/08/23,十七,27.8,29.3,21.5,28
2013/08/22,十六,27.8,29.3,21.5,28
2013/08/21,十五,27.8,29.3,21.5,28
2013/08/20,十四,27.8,29.3,21.5,28
2013/08/19,十三,27.8,29.3,24.5,28
2013/08/18,十二,27.8,29.3,24.5,28
2013/08/17,十一,27.8,29.3,24.5,28
2013/08/16,初十,27.8,29.3,24.5,28
2013/08/15,初九,27.8,29.3,24.5,28
2013/08/14,初八,27.8,29.3,24.5,28
2013/08/13,初七,27.8,29.3,24.5,28
2013/08/12,初六,27.8,29.3,24.5,28
2013/08/11,初五,27.5,29,24.5,27.7
2013/08/10,初四,27.5,29,24.5,27.7
2013/08/09,初三,27.5,29,24.5,27.7
2013/08/08,初二,27.3,28.8,24.5,27.5
2013/08/07,初一,27.3,28.8,24.5,27.5
2013/08/06,三十,27.3,28.8,24.5,27.5
2013/08/05,二十九,27.3,28.8,27.5,27.5
2013/08/04,二十八,27.3,28.8,27.5,27.5
2013/08/03,二十七,27.3,28.8,27.5,27.5
2013/08/02,二十六,27.3,28.8,27.5,27.5
2013/08/01,二十五,27.3,28.8,27.5,27.5
2013/07/31,二十四,27,28.5,27.5,27.2
2013/07/30,二十三,27,28.5,27.5,27.2
2013/07/29,二十二,27,28.5,27.5,27.2
2013/07/28,二十一,27,28.5,27.5,27.2
2013/07/27,二十,27,28.5,27.5,27.2
2013/07/26,十九,27,28.5,27.5,27.2
2013/07/25,十八,27,28.5,27.5,27.2
2013/07/24,十七,27,28.5,27.5,27.2
2013/07/23,十六,27,28.5,24.5,27.2
2013/07/22,十五,27,28.5,24.5,27.2
2013/07/21,十四,27,28.5,24.5,27.2
2013/07/20,十三,27,28.5,24.5,27.2
2013/07/19,十二,27,28.5,24.5,27.2
2013/07/18,十一,27,28.5,24.5,27.2
2013/07/17,初十,27,28.5,24.5,27.2
2013/07/16,初九,27,28.5,21.5,27.2
2013/07/15,初八,27,28.5,21.5,27.2
2013/07/14,初七,27,28.5,21.5,27.2
2013/07/13,初六,27,28.5,21.5,27.2
2013/07/12,初五,27,28.5,21.5,27.2
2013/07/11,初四,27,28.5,21.5,27.2
2013/07/10,初三,27,28.5,21.5,27.2
2013/07/09,初二,26.8,28.3,21.5,27
2013/07/08,初一,26.8,28.3,21.5,27
2013/07/07,三十,26.8,28.3,21.5,26.8
2013/07/06,二十九,26.8,28.3,21.5,26.8
2013/07/05,二十八,26.8,28.3,21.5,26.8
2013/07/04,二十七,26.8,28.3,19,26.8
2013/07/03,二十六,26.8,28.3,19,26.8
2013/07/02,二十五,26.8,28.3,19,26.8
2013/07/01,二十四,26.8,28.3,21.5,26.8
2013/06/30,二十三,26.8,28.3,21.5,26.8
2013/06/29,二十二,26.8,28.3,21.5,26.8
2013/06/28,二十一,26.8,28.3,21.5,26.8
2013/06/27,二十,26.8,28.3,21.5,26.8
2013/06/26,十九,27,28.5,21.5,27
2013/06/25,十八,27,28.5,21.5,27
2013/06/24,十七,27,28.5,21.5,27
2013/06/23,十六,27,28.5,21.5,27
2013/06/22,十五,27,28.5,21.5,27
2013/06/21,二十一,27,28.5,21.5,27
2013/06/20,十三,27,28.5,21.5,27
2013/06/19,十二,27,28.5,21.5,27
2013/06/18,十一,27,28.5,21.5,27
2013/06/17,初十,27,28.5,21.5,27
2013/06/16,初九,27,28.5,21.5,27
2013/06/15,初八,27,28.5,21.5,27
2013/06/14,初七,27,28.5,21.5,27
2013/06/13,初六,27,28.5,21.5,27
2013/06/12,初五,27,28.5,21.5,27
2013/06/11,初四,27,28.5,21.5,27
2013/06/10,初三,27,28.5,23.5,27
2013/06/09,初二,27,28.5,23.5,27
2013/06/08,初一,27,28.5,23.5,27
2013/06/07,二十九,27,28.5,23.5,27
2013/06/06,二十八,27,28.5,23.5,27
2013/06/05,二十七,27,28.5,23.5,27
2013/06/04,二十六,27,28.5,23.5,27
2013/06/03,二十五,27,28.5,26.5,27
2013/06/02,二十四,27,28.5,26.5,27
2013/06/01,二十三,27,28.5,26.5,27
2013/05/31,二十二,27,28.5,26.5,27
2013/05/30,二十一,27,28.5,26.5,27
2013/05/29,二十,27,28.5,26.5,27
2013/05/28,十九,27,28.5,24.5,27
2013/05/27,十八,27,28.5,24.5,27
2013/05/26,十七,27,28.5,24.5,27
2013/05/25,十六,27,28.5,24.5,27
2013/05/24,十五,27,28.5,24.5,27
2013/05/23,十四,27,28.5,24.5,27
2013/05/22,十三,27,28.5,24.5,27
2013/05/21,十二,27,28.5,24.5,27
2013/05/20,十一,27,28.5,24.5,27
2013/05/19,初十,27,28.5,24.5,27
2013/05/18,初九,27,28.5,24.5,27
2013/05/17,初八,27,28.5,24.5,27
2013/05/16,初七,27,28.5,24.5,27
2013/05/15,初六,27,28.5,24.5,27
2013/05/14,初五,27,28.5,24.5,27
2013/05/13,初四,27,28.5,26.5,27
2013/05/12,初三,27,28.5,26.5,27
2013/05/11,初二,27,28.5,26.5,27
2013/05/10,初一,27,28.5,26.5,27
2013/05/09,三十,27,28.5,26.5,27
2013/05/08,二十九,27,28.5,26.5,27
2013/05/07,二十八,27,28.5,26.5,27
2013/05/06,二十七,27,28.5,26.5,27
2013/05/05,二十六,27,28.5,26.5,27
2013/05/04,二十五,27,28.5,26.5,27
2013/05/03,二十四,27.3,28.8,26.5,27.3
2013/05/02,二十三,27.3,28.8,26.5,27.3
2013/05/01,二十二,27.3,28.8,26.5,27.3
2013/04/30,二十一,27.3,28.8,26.5,27.3
2013/04/29,二十,27.3,28.8,29.5,27.3
2013/04/28,十九,27.3,28.8,29.5,27.3
2013/04/27,十八,27.3,28.8,29.5,27.3
2013/04/26,十七,27.3,28.8,29.5,27.3
2013/04/25,十六,27.3,28.8,29.5,27.3
2013/04/24,十五,27.3,28.8,29.5,27.3
2013/04/23,十四,27.3,28.8,29.5,27.3
2013/04/22,十三,27.3,28.8,29.5,27.3
2013/04/21,十二,27.3,28.8,29.5,27.3
2013/04/20,十一,27.3,28.8,29.5,27.3
2013/04/19,初十,27.3,28.8,29.5,27.3
2013/04/18,初九,27.3,28.8,29.5,27.3
2013/04/17,初八,27.3,28.8,29.5,27.3
2013/04/16,初七,27.3,28.8,29.5,27.3
2013/04/15,初六,27.3,28.8,32.5,27.3
2013/04/14,初五,27.3,28.8,32.5,27.3
2013/04/13,初四,27.3,28.8,32.5,27.3
2013/04/12,初三,27.3,28.8,32.5,27.3
2013/04/11,初二,27.3,28.8,32.5,27.3
2013/04/10,初一,27.3,28.8,32.5,27.3
2013/04/09,二十九,27.3,28.8,32.5,27.3
2013/04/08,二十八,27.3,28.8,32.5,27.6
2013/04/07,二十七,27.3,28.8,32.5,27.6
2013/04/06,二十六,27.3,28.8,32.5,27.6
2013/04/05,二十五,27.3,29,32.5,27.8
2013/04/04,二十四,27.5,29,29.5,27.8
2013/04/03,二十三,27.5,29,29.5,27.8
2013/04/02,二十二,27.5,29,32.5,27.8
2013/03/31,二十,27.5,29,32.5,27.8
2013/03/30,十九,27.5,29,32.5,27.8
2013/03/29,十八,27.5,29,32.5,27.8
2013/03/28,十七,27.5,29,32.5,27.8
2013/03/27,十六,27.5,29,32.5,27.8
2013/03/26,十五,27.5,29,32.5,27.8
2013/03/25,十四,27.3,28.8,32.5,27.6
2013/03/24,十三,27.3,28.8,32.5,27.6
2013/03/23,十二,27.3,28.8,32.5,27.6
2013/03/22,十一,27.3,28.8,32.5,27.6
2013/03/21,初十,27.3,28.8,32.5,27.6
2013/03/20,初九,27.3,28.8,32.5,27.6
2013/03/19,初八,27.30,28.80,30.50,27.60
2013/03/18,初七,27.3,28.8,30.5,27.6
2013/03/17,初六,27.3,28.8,30.5,27.6
2013/03/16,初五,27.3,28.8,30.5,27.6
2013/03/15,初四,27.3,28.8,30.5,27.6
2013/03/14,初三,27.3,28.8,30.5,27.6
2013/03/13,初二,27.3,28.8,30.5,27.6
2013/03/12,二月,27.3,28.8,30.5,27.6
2013/03/11,三十,27.3,28.8,30.5,27.6
2013/03/10,二十九,27.3,28.8,30.5,27.6
2013/03/09,二十八,27.3,28.8,30.5,27.6
2013/03/08,二十七,27.3,28.8,30.5,27.6
2013/03/07,二十六,27.3,28.8,30.5,27.6
2013/03/06,二十五,27.3,28.8,30.5,27.6
2013/03/05,二十四,27.3,28.8,30.5,27.6
2013/03/04,二十三,27.3,28.8,30.5,27.6
2013/03/03,二十二,27.3,28.8,30.5,27.6
2013/03/02,二十一,27.3,28.8,30.5,27.6
2013/03/01,二十,27.3,28.8,30.5,27.6
2013/02/28,十九,27.3,28.8,30.5,27.6
2013/02/27,十八,27.3,28.8,30.5,27.6
2013/02/26,十七,27.3,28.8,30.5,27.6
2013/02/25,十六,27.3,28.8,30.5,27.6
2013/02/24,十五,27.3,28.8,30.5,27.6
2013/02/23,十四,27.3,28.8,30.5,27.6
2013/02/22,十三,27.3,28.8,30.5,27.6
2013/02/21,十二,27.3,28.8,30.5,27.6
2013/02/20,十一,27.3,28.8,30.5,27.6
2013/02/19,初十,27.5,29,24.5,27.8
2013/02/18,初九,27.5,29.9,24.5,27.8
2013/02/17,初八,27.5,29,24.5,27.8
2013/02/16,初七,27.5,29,24.5,27.8
2013/02/15,初六,27.5,29,24.5,27.8
2013/02/14,初五,27.5,29,24.5,27.8
2013/02/13,初四,27.5,29,24.5,27.8
2013/02/12,初三,27.5,29,24.5,27.8
2013/02/11,初二,休市,休市,24.5,休市
2013/02/10,初一,休市,休市,24.5,休市
2013/02/09,二十九,休市,休市,24.5,休市
2013/02/08,二十八,休市,休市,24.5,休市
2013/02/07,二十七,27.5,29,24.5,27.8
2013/02/06,二十六,27.5,29,24.5,27.8
2013/02/05,二十五,27.5,29,27.5,27.8
2013/02/04,二十四,27.5,29,30.5,27.8
2013/02/03,二十三,27.5,29,30.5,27.8
2013/02/02,二十二,27.5,29,30.5,27.8
2013/02/01,二十一,27.5,29,30.5,27.8
2013/01/31,二十,27.5,29,30.5,27.8
2013/01/30,十九,27.5,29,30.5,27.8
2013/01/29,十八,27.5,29,30.5,27.8
2013/01/28,十七,27.5,29,30.5,27.8
2013/01/27,十六,27.5,29,30.5,27.8
2013/01/26,十五,27.5,29,30.5,27.8
2013/01/25,十四,27.5,29,30.5,27.8
2013/01/24,十三,27.5,29,30.5,27.8
2013/01/23,十二,27.5,29,30.5,27.8
2013/01/22,十一,27.5,29,30.5,27.8
2013/01/21,初十,27.5,29,30.5,27.8
2013/01/20,初九,27.5,29,30.5,27.8
2013/01/19,初八,27.5,29,30.5,27.8
2013/01/18,初七,27.5,29,30.5,27.8
2013/01/17,初六,27.5,29,27.5,27.8
2013/01/16,初五,27.5,29,27.5,27.8
2013/01/15,初四,27.5,29,27.5,27.8
2013/01/14,初三,27.3,28.8,30.5,27.6
2013/01/13,初二,27.3,28.8,30.5,27.6
2013/01/12,初一,27.3,28.8,30.5,27.6
2013/01/11,三十,27.3,28.8,30.5,27.6
2013/01/10,二十九,27.3,28.8,30.5,27.6
2013/01/09,二十八,27.3,28.8,30.5,27.6
2013/01/08,二十七,27,28.5,30.5,27.3
2013/01/07,二十六,27,28.5,30.5,27.3
2013/01/06,二十五,26.8,28.3,30.5,27.1
2013/01/05,二十四,26.8,28.3,30.5,27.1
2013/01/04,二十三,26.8,28.3,30.5,27.1
2013/01/03,二十二,26.8,28.3,30.5,27.1
2013/01/02,二十一,26.8,28.3,30.5,27.1
2013/01/01,二十,26.8,28.3,27.5,27.1
2012/12/31,十九,26.8,28.3,27.5,27.1
2012/12/30,十八,26.5,28,27.5,26.8
2012/12/29,十七,26.5,28,27.5,26.8
2012/12/28,十六,26.5,28,27.5,26.8
2012/12/27,十五,26.5,28,27.5,26.5
2012/12/26,十四,26.5,28,27.5,26.5
2012/12/25,十三,26.3,27.8,27.5,26.3
2012/12/24,十二,26.3,27.8,30.5,26.3
2012/12/23,十一,26.3,27.8,30.5,26.3
2012/12/22,初十,26.3,27.8,30.5,26.3
2012/12/21,初九,26.3,27.8,30.5,26.3
2012/12/20,初八,26.3,27.8,30.5,26.3
2012/12/19,初七,26.3,27.8,30.5,26.3
2012/12/18,初六,26.3,27.8,30.5,26.3
2012/12/17,初五,26.3,27.8,30.5,26.3
2012/12/16,初四,26.3,27.8,30.5,26.3
2012/12/15,初三,26.3,27.8,30.5,26.3
2012/12/14,初二,26.3,27.8,30.5,26.3
2012/12/13,初一,26.3,27.8,30.5,26.3
2012/12/12,二十九,26.3,27.8,30.5,26.3
2012/12/11,二十八,26.3,27.8,27.5,26.3
2012/12/10,二十七,26.3,27.8,27.5,26.3
2012/12/09,二十六,26.3,27.8,27.5,26.3
2012/12/08,二十五,26.3,27.8,27.5,26.3
